,Game ID,Bet Name,Market Name,Sportsbook,line,Odds,Player Name
1272,12164-37900-2024-09-19-16,Bryson Stott Over 1.5,Player Bases,Caesars,1.5,152.0,Bryson Stott
1273,12164-37900-2024-09-19-16,Bryson Stott Under 1.5,Player Bases,Caesars,1.5,-214.0,Bryson Stott
1274,12164-37900-2024-09-19-16,Cal Stevenson Over 0.5,Player Bases,Caesars,0.5,-129.0,Cal Stevenson
1275,12164-37900-2024-09-19-16,Cal Stevenson Under 0.5,Player Bases,Caesars,0.5,-106.0,Cal Stevenson
1276,12164-37900-2024-09-19-16,Francisco Alvarez Over 0.5,Player Bases,Caesars,0.5,-160.0,Francisco Alvarez
1277,12164-37900-2024-09-19-16,Francisco Alvarez Under 0.5,Player Bases,Caesars,0.5,116.0,Francisco Alvarez
1278,12164-37900-2024-09-19-16,J.D. Martinez Over 1.5,Player Bases,Caesars,1.5,133.0,J.D. Martinez
1279,12164-37900-2024-09-19-16,J.D. Martinez Under 1.5,Player Bases,Caesars,1.5,-184.0,J.D. Martinez
1280,12164-37900-2024-09-19-16,J.T. Realmuto Over 0.5,Player Bases,Caesars,0.5,-189.0,J.T. Realmuto
1281,12164-37900-2024-09-19-16,J.T. Realmuto Under 0.5,Player Bases,Caesars,0.5,136.0,J.T. Realmuto
1282,12164-37900-2024-09-19-16,Jesse Winker Over 0.5,Player Bases,Caesars,0.5,-189.0,Jesse Winker
1283,12164-37900-2024-09-19-16,Jesse Winker Under 0.5,Player Bases,Caesars,0.5,136.0,Jesse Winker
1284,12164-37900-2024-09-19-16,Johan Rojas Over 0.5,Player Bases,Caesars,0.5,-123.0,Johan Rojas
1285,12164-37900-2024-09-19-16,Johan Rojas Under 0.5,Player Bases,Caesars,0.5,-111.0,Johan Rojas
1286,12164-37900-2024-09-19-16,Jose Iglesias Over 1.5,Player Bases,Caesars,1.5,114.0,Jose Iglesias
1287,12164-37900-2024-09-19-16,Jose Iglesias Under 1.5,Player Bases,Caesars,1.5,-157.0,Jose Iglesias
1288,12164-37900-2024-09-19-16,Kyle Schwarber Over 1.5,Player Bases,Caesars,1.5,126.0,Kyle Schwarber
1289,12164-37900-2024-09-19-16,Kyle Schwarber Under 1.5,Player Bases,Caesars,1.5,-174.0,Kyle Schwarber
1290,12164-37900-2024-09-19-16,Luisangel Acuna Over 0.5,Player Bases,Caesars,0.5,-154.0,Luisangel Acuna
1291,12164-37900-2024-09-19-16,Luisangel Acuna Under 0.5,Player Bases,Caesars,0.5,112.0,Luisangel Acuna
1292,12164-37900-2024-09-19-16,Mark Vientos Over 1.5,Player Bases,Caesars,1.5,123.0,Mark Vientos
1293,12164-37900-2024-09-19-16,Mark Vientos Under 1.5,Player Bases,Caesars,1.5,-169.0,Mark Vientos
1294,12164-37900-2024-09-19-16,Nick Castellanos Over 0.5,Player Bases,Caesars,0.5,-199.0,Nick Castellanos
1295,12164-37900-2024-09-19-16,Nick Castellanos Under 0.5,Player Bases,Caesars,0.5,143.0,Nick Castellanos
1296,12164-37900-2024-09-19-16,Pete Alonso Over 1.5,Player Bases,Caesars,1.5,129.0,Pete Alonso
1297,12164-37900-2024-09-19-16,Pete Alonso Under 1.5,Player Bases,Caesars,1.5,-179.0,Pete Alonso
1298,12164-37900-2024-09-19-16,Starling Marte Over 0.5,Player Bases,Caesars,0.5,-194.0,Starling Marte
1299,12164-37900-2024-09-19-16,Starling Marte Under 0.5,Player Bases,Caesars,0.5,139.0,Starling Marte
1300,12164-37900-2024-09-19-16,Trea Turner Over 1.5,Player Bases,Caesars,1.5,114.0,Trea Turner
1301,12164-37900-2024-09-19-16,Trea Turner Under 1.5,Player Bases,Caesars,1.5,-157.0,Trea Turner
1302,12164-37900-2024-09-19-16,Tyrone Taylor Over 1.5,Player Bases,Caesars,1.5,129.0,Tyrone Taylor
1303,12164-37900-2024-09-19-16,Tyrone Taylor Under 1.5,Player Bases,Caesars,1.5,-179.0,Tyrone Taylor
1304,12164-37900-2024-09-19-16,Luis Severino Over 2.5,Player Earned Runs,Caesars,2.5,-119.0,Luis Severino
1305,12164-37900-2024-09-19-16,Luis Severino Under 2.5,Player Earned Runs,Caesars,2.5,-115.0,Luis Severino
1306,12164-37900-2024-09-19-16,Taijuan Walker Over 2.5,Player Earned Runs,Caesars,2.5,-115.0,Taijuan Walker
1307,12164-37900-2024-09-19-16,Taijuan Walker Under 2.5,Player Earned Runs,Caesars,2.5,-119.0,Taijuan Walker
1308,12164-37900-2024-09-19-16,Luis Severino Over 5.5,Player Hits Allowed,Caesars,5.5,110.0,Luis Severino
1309,12164-37900-2024-09-19-16,Luis Severino Under 5.5,Player Hits Allowed,Caesars,5.5,-151.0,Luis Severino
1310,12164-37900-2024-09-19-16,Taijuan Walker Over 4.5,Player Hits Allowed,Caesars,4.5,-133.0,Taijuan Walker
1311,12164-37900-2024-09-19-16,Taijuan Walker Under 4.5,Player Hits Allowed,Caesars,4.5,-103.0,Taijuan Walker
1312,12164-37900-2024-09-19-16,Alec Bohm Yes,Player Home Runs Yes/No,Caesars,,650.0,Alec Bohm
1313,12164-37900-2024-09-19-16,Brandon Marsh Yes,Player Home Runs Yes/No,Caesars,,650.0,Brandon Marsh
1314,12164-37900-2024-09-19-16,Brandon Nimmo Yes,Player Home Runs Yes/No,Caesars,,450.0,Brandon Nimmo
1315,12164-37900-2024-09-19-16,Bryce Harper Yes,Player Home Runs Yes/No,Caesars,,360.0,Bryce Harper
1316,12164-37900-2024-09-19-16,Bryson Stott Yes,Player Home Runs Yes/No,Caesars,,750.0,Bryson Stott
1317,12164-37900-2024-09-19-16,Cal Stevenson Yes,Player Home Runs Yes/No,Caesars,,1100.0,Cal Stevenson
1318,12164-37900-2024-09-19-16,Francisco Alvarez Yes,Player Home Runs Yes/No,Caesars,,500.0,Francisco Alvarez
1319,12164-37900-2024-09-19-16,J.D. Martinez Yes,Player Home Runs Yes/No,Caesars,,340.0,J.D. Martinez
1320,12164-37900-2024-09-19-16,J.T. Realmuto Yes,Player Home Runs Yes/No,Caesars,,600.0,J.T. Realmuto
1321,12164-37900-2024-09-19-16,Jesse Winker Yes,Player Home Runs Yes/No,Caesars,,700.0,Jesse Winker
1322,12164-37900-2024-09-19-16,Johan Rojas Yes,Player Home Runs Yes/No,Caesars,,1400.0,Johan Rojas
1323,12164-37900-2024-09-19-16,Jose Iglesias Yes,Player Home Runs Yes/No,Caesars,,900.0,Jose Iglesias
1324,12164-37900-2024-09-19-16,Kyle Schwarber Yes,Player Home Runs Yes/No,Caesars,,260.0,Kyle Schwarber
1325,12164-37900-2024-09-19-16,Luisangel Acuna Yes,Player Home Runs Yes/No,Caesars,,800.0,Luisangel Acuna
1326,12164-37900-2024-09-19-16,Mark Vientos Yes,Player Home Runs Yes/No,Caesars,,300.0,Mark Vientos
1327,12164-37900-2024-09-19-16,Nick Castellanos Yes,Player Home Runs Yes/No,Caesars,,600.0,Nick Castellanos
1328,12164-37900-2024-09-19-16,Pete Alonso Yes,Player Home Runs Yes/No,Caesars,,300.0,Pete Alonso
1329,12164-37900-2024-09-19-16,Starling Marte Yes,Player Home Runs Yes/No,Caesars,,850.0,Starling Marte
1330,12164-37900-2024-09-19-16,Trea Turner Yes,Player Home Runs Yes/No,Caesars,,450.0,Trea Turner
1331,12164-37900-2024-09-19-16,Tyrone Taylor Yes,Player Home Runs Yes/No,Caesars,,450.0,Tyrone Taylor
1332,12164-37900-2024-09-19-16,Alec Bohm Over 1.5,Player Home Runs,Caesars,1.5,2200.0,Alec Bohm
1333,12164-37900-2024-09-19-16,Brandon Marsh Over 1.5,Player Home Runs,Caesars,1.5,2300.0,Brandon Marsh
1334,12164-37900-2024-09-19-16,Brandon Nimmo Over 1.5,Player Home Runs,Caesars,1.5,1500.0,Brandon Nimmo
1335,12164-37900-2024-09-19-16,Bryce Harper Over 1.5,Player Home Runs,Caesars,1.5,1300.0,Bryce Harper
1336,12164-37900-2024-09-19-16,Bryson Stott Over 1.5,Player Home Runs,Caesars,1.5,2500.0,Bryson Stott
1337,12164-37900-2024-09-19-16,Cal Stevenson Over 1.5,Player Home Runs,Caesars,1.5,2900.0,Cal Stevenson
1338,12164-37900-2024-09-19-16,Francisco Alvarez Over 1.5,Player Home Runs,Caesars,1.5,1800.0,Francisco Alvarez
1339,12164-37900-2024-09-19-16,J.D. Martinez Over 1.5,Player Home Runs,Caesars,1.5,1200.0,J.D. Martinez
1340,12164-37900-2024-09-19-16,J.T. Realmuto Over 1.5,Player Home Runs,Caesars,1.5,2100.0,J.T. Realmuto
1341,12164-37900-2024-09-19-16,Jesse Winker Over 1.5,Player Home Runs,Caesars,1.5,2400.0,Jesse Winker
1342,12164-37900-2024-09-19-16,Jose Iglesias Over 1.5,Player Home Runs,Caesars,1.5,2700.0,Jose Iglesias
1343,12164-37900-2024-09-19-16,Kyle Schwarber Over 1.5,Player Home Runs,Caesars,1.5,800.0,Kyle Schwarber
1344,12164-37900-2024-09-19-16,Luisangel Acuna Over 1.5,Player Home Runs,Caesars,1.5,2500.0,Luisangel Acuna
1345,12164-37900-2024-09-19-16,Mark Vientos Over 1.5,Player Home Runs,Caesars,1.5,900.0,Mark Vientos
1346,12164-37900-2024-09-19-16,Nick Castellanos Over 1.5,Player Home Runs,Caesars,1.5,2000.0,Nick Castellanos
1347,12164-37900-2024-09-19-16,Pete Alonso Over 1.5,Player Home Runs,Caesars,1.5,1000.0,Pete Alonso
1348,12164-37900-2024-09-19-16,Trea Turner Over 1.5,Player Home Runs,Caesars,1.5,1400.0,Trea Turner
1349,12164-37900-2024-09-19-16,Tyrone Taylor Over 1.5,Player Home Runs,Caesars,1.5,1500.0,Tyrone Taylor
1350,12164-37900-2024-09-19-16,Alec Bohm Over 0.5,Player Home Runs,Caesars,0.5,650.0,Alec Bohm
1351,12164-37900-2024-09-19-16,Brandon Marsh Over 0.5,Player Home Runs,Caesars,0.5,650.0,Brandon Marsh
1352,12164-37900-2024-09-19-16,Brandon Nimmo Over 0.5,Player Home Runs,Caesars,0.5,450.0,Brandon Nimmo
1353,12164-37900-2024-09-19-16,Bryce Harper Over 0.5,Player Home Runs,Caesars,0.5,360.0,Bryce Harper
1354,12164-37900-2024-09-19-16,Bryson Stott Over 0.5,Player Home Runs,Caesars,0.5,750.0,Bryson Stott
1355,12164-37900-2024-09-19-16,Cal Stevenson Over 0.5,Player Home Runs,Caesars,0.5,1100.0,Cal Stevenson
1356,12164-37900-2024-09-19-16,Francisco Alvarez Over 0.5,Player Home Runs,Caesars,0.5,500.0,Francisco Alvarez
1357,12164-37900-2024-09-19-16,J.D. Martinez Over 0.5,Player Home Runs,Caesars,0.5,340.0,J.D. Martinez
1358,12164-37900-2024-09-19-16,J.T. Realmuto Over 0.5,Player Home Runs,Caesars,0.5,600.0,J.T. Realmuto
1359,12164-37900-2024-09-19-16,Jesse Winker Over 0.5,Player Home Runs,Caesars,0.5,700.0,Jesse Winker
1360,12164-37900-2024-09-19-16,Johan Rojas Over 0.5,Player Home Runs,Caesars,0.5,1400.0,Johan Rojas
1361,12164-37900-2024-09-19-16,Jose Iglesias Over 0.5,Player Home Runs,Caesars,0.5,900.0,Jose Iglesias
1362,12164-37900-2024-09-19-16,Kyle Schwarber Over 0.5,Player Home Runs,Caesars,0.5,260.0,Kyle Schwarber
1363,12164-37900-2024-09-19-16,Luisangel Acuna Over 0.5,Player Home Runs,Caesars,0.5,800.0,Luisangel Acuna
1364,12164-37900-2024-09-19-16,Mark Vientos Over 0.5,Player Home Runs,Caesars,0.5,300.0,Mark Vientos
1365,12164-37900-2024-09-19-16,Nick Castellanos Over 0.5,Player Home Runs,Caesars,0.5,600.0,Nick Castellanos
1366,12164-37900-2024-09-19-16,Pete Alonso Over 0.5,Player Home Runs,Caesars,0.5,300.0,Pete Alonso
1367,12164-37900-2024-09-19-16,Starling Marte Over 0.5,Player Home Runs,Caesars,0.5,850.0,Starling Marte
1368,12164-37900-2024-09-19-16,Trea Turner Over 0.5,Player Home Runs,Caesars,0.5,450.0,Trea Turner
1369,12164-37900-2024-09-19-16,Tyrone Taylor Over 0.5,Player Home Runs,Caesars,0.5,450.0,Tyrone Taylor
1370,12164-37900-2024-09-19-16,Luis Severino Over 17.5,Player Outs,Caesars,17.5,-148.0,Luis Severino
1371,12164-37900-2024-09-19-16,Luis Severino Under 17.5,Player Outs,Caesars,17.5,108.0,Luis Severino
1372,14412-37337-2024-09-19-16,Brandon Pfaadt Over 2.5,Player Strikeouts,Caesars,2.5,-1404.0,Brandon Pfaadt
1373,14412-37337-2024-09-19-16,Brandon Pfaadt Over 3.5,Player Strikeouts,Caesars,3.5,-429.0,Brandon Pfaadt
1374,14412-37337-2024-09-19-16,Brandon Pfaadt Over 4.5,Player Strikeouts,Caesars,4.5,-189.0,Brandon Pfaadt
1375,14412-37337-2024-09-19-16,Brandon Pfaadt Over 6.5,Player Strikeouts,Caesars,6.5,208.0,Brandon Pfaadt
1376,14412-37337-2024-09-19-16,Brandon Pfaadt Over 7.5,Player Strikeouts,Caesars,7.5,395.0,Brandon Pfaadt
1377,14412-37337-2024-09-19-16,Brandon Pfaadt Over 8.5,Player Strikeouts,Caesars,8.5,699.0,Brandon Pfaadt
1378,14412-37337-2024-09-19-16,Tobias Myers Over 1.5,Player Strikeouts,Caesars,1.5,-5004.0,Tobias Myers
1379,14412-37337-2024-09-19-16,Tobias Myers Over 2.5,Player Strikeouts,Caesars,2.5,-854.0,Tobias Myers
1380,14412-37337-2024-09-19-16,Tobias Myers Over 3.5,Player Strikeouts,Caesars,3.5,-304.0,Tobias Myers
1381,14412-37337-2024-09-19-16,Tobias Myers Over 5.5,Player Strikeouts,Caesars,5.5,146.0,Tobias Myers
1382,14412-37337-2024-09-19-16,Tobias Myers Over 6.5,Player Strikeouts,Caesars,6.5,287.0,Tobias Myers
1383,14412-37337-2024-09-19-16,Tobias Myers Over 7.5,Player Strikeouts,Caesars,7.5,572.0,Tobias Myers
1384,14412-37337-2024-09-19-16,Tobias Myers Over 8.5,Player Strikeouts,Caesars,8.5,929.0,Tobias Myers
1385,14412-37337-2024-09-19-16,Brandon Pfaadt Over 5.5,Player Strikeouts,Caesars,5.5,-111.0,Brandon Pfaadt
1386,14412-37337-2024-09-19-16,Brandon Pfaadt Under 5.5,Player Strikeouts,Caesars,5.5,-123.0,Brandon Pfaadt
1387,14412-37337-2024-09-19-16,Tobias Myers Over 4.5,Player Strikeouts,Caesars,4.5,-123.0,Tobias Myers
1388,14412-37337-2024-09-19-16,Tobias Myers Under 4.5,Player Strikeouts,Caesars,4.5,-111.0,Tobias Myers
1389,14412-37337-2024-09-19-16,Andruw Monasterio Over 0.5,Player Bases,Caesars,0.5,-121.0,Andruw Monasterio
1390,14412-37337-2024-09-19-16,Andruw Monasterio Under 0.5,Player Bases,Caesars,0.5,-113.0,Andruw Monasterio
1391,14412-37337-2024-09-19-16,Blake Perkins Over 0.5,Player Bases,Caesars,0.5,-163.0,Blake Perkins
1392,14412-37337-2024-09-19-16,Blake Perkins Under 0.5,Player Bases,Caesars,0.5,118.0,Blake Perkins
1393,14412-37337-2024-09-19-16,Brice Turang Over 1.5,Player Bases,Caesars,1.5,129.0,Brice Turang
1394,14412-37337-2024-09-19-16,Brice Turang Under 1.5,Player Bases,Caesars,1.5,-179.0,Brice Turang
1395,14412-37337-2024-09-19-16,Christian Walker Over 1.5,Player Bases,Caesars,1.5,100.0,Christian Walker
1396,14412-37337-2024-09-19-16,Christian Walker Under 1.5,Player Bases,Caesars,1.5,-137.0,Christian Walker
1397,14412-37337-2024-09-19-16,Corbin Carroll Over 1.5,Player Bases,Caesars,1.5,106.0,Corbin Carroll
1398,14412-37337-2024-09-19-16,Corbin Carroll Under 1.5,Player Bases,Caesars,1.5,-145.0,Corbin Carroll
1399,14412-37337-2024-09-19-16,Eugenio Suarez Over 1.5,Player Bases,Caesars,1.5,116.0,Eugenio Suarez
1400,14412-37337-2024-09-19-16,Eugenio Suarez Under 1.5,Player Bases,Caesars,1.5,-160.0,Eugenio Suarez
1401,14412-37337-2024-09-19-16,Gabriel Moreno Over 0.5,Player Bases,Caesars,0.5,-214.0,Gabriel Moreno
1402,14412-37337-2024-09-19-16,Gabriel Moreno Under 0.5,Player Bases,Caesars,0.5,152.0,Gabriel Moreno
1403,14412-37337-2024-09-19-16,Garrett Mitchell Over 0.5,Player Bases,Caesars,0.5,-174.0,Garrett Mitchell
1404,14412-37337-2024-09-19-16,Garrett Mitchell Under 0.5,Player Bases,Caesars,0.5,126.0,Garrett Mitchell
1405,14412-37337-2024-09-19-16,Geraldo Perdomo Over 0.5,Player Bases,Caesars,0.5,-154.0,Geraldo Perdomo
1406,14412-37337-2024-09-19-16,Geraldo Perdomo Under 0.5,Player Bases,Caesars,0.5,112.0,Geraldo Perdomo
1407,14412-37337-2024-09-19-16,Jackson Chourio Over 1.5,Player Bases,Caesars,1.5,114.0,Jackson Chourio
1408,14412-37337-2024-09-19-16,Jackson Chourio Under 1.5,Player Bases,Caesars,1.5,-157.0,Jackson Chourio
1409,14412-37337-2024-09-19-16,Jake Bauers Over 0.5,Player Bases,Caesars,0.5,-123.0,Jake Bauers
1410,14412-37337-2024-09-19-16,Jake Bauers Under 0.5,Player Bases,Caesars,0.5,-111.0,Jake Bauers
1411,14412-37337-2024-09-19-16,Jake McCarthy Over 0.5,Player Bases,Caesars,0.5,-214.0,Jake McCarthy
1412,14412-37337-2024-09-19-16,Jake McCarthy Under 0.5,Player Bases,Caesars,0.5,152.0,Jake McCarthy
1413,14412-37337-2024-09-19-16,Joc Pederson Over 1.5,Player Bases,Caesars,1.5,120.0,Joc Pederson
1414,14412-37337-2024-09-19-16,Joc Pederson Under 1.5,Player Bases,Caesars,1.5,-166.0,Joc Pederson
1415,14412-37337-2024-09-19-16,Joey Ortiz Over 0.5,Player Bases,Caesars,0.5,-157.0,Joey Ortiz
1416,14412-37337-2024-09-19-16,Joey Ortiz Under 0.5,Player Bases,Caesars,0.5,114.0,Joey Ortiz
1417,14412-37337-2024-09-19-16,Ketel Marte Over 1.5,Player Bases,Caesars,1.5,110.0,Ketel Marte
1418,14412-37337-2024-09-19-16,Ketel Marte Under 1.5,Player Bases,Caesars,1.5,-151.0,Ketel Marte
1419,14412-37337-2024-09-19-16,Pavin Smith Over 0.5,Player Bases,Caesars,0.5,-160.0,Pavin Smith
1420,14412-37337-2024-09-19-16,Pavin Smith Under 0.5,Player Bases,Caesars,0.5,116.0,Pavin Smith
1421,14412-37337-2024-09-19-16,Sal Frelick Over 0.5,Player Bases,Caesars,0.5,-179.0,Sal Frelick
1422,14412-37337-2024-09-19-16,Sal Frelick Under 0.5,Player Bases,Caesars,0.5,129.0,Sal Frelick
1423,14412-37337-2024-09-19-16,William Contreras Over 1.5,Player Bases,Caesars,1.5,120.0,William Contreras
1424,14412-37337-2024-09-19-16,William Contreras Under 1.5,Player Bases,Caesars,1.5,-166.0,William Contreras
1425,14412-37337-2024-09-19-16,Willy Adames Over 0.5,Player Bases,Caesars,0.5,-184.0,Willy Adames
1426,14412-37337-2024-09-19-16,Willy Adames Under 0.5,Player Bases,Caesars,0.5,133.0,Willy Adames
1427,14412-37337-2024-09-19-16,Brandon Pfaadt Over 2.5,Player Earned Runs,Caesars,2.5,110.0,Brandon Pfaadt
1428,14412-37337-2024-09-19-16,Brandon Pfaadt Under 2.5,Player Earned Runs,Caesars,2.5,-151.0,Brandon Pfaadt
1429,14412-37337-2024-09-19-16,Tobias Myers Over 2.5,Player Earned Runs,Caesars,2.5,-123.0,Tobias Myers
1430,14412-37337-2024-09-19-16,Tobias Myers Under 2.5,Player Earned Runs,Caesars,2.5,-111.0,Tobias Myers
1431,14412-37337-2024-09-19-16,Brandon Pfaadt Over 4.5,Player Hits Allowed,Caesars,4.5,-145.0,Brandon Pfaadt
1432,14412-37337-2024-09-19-16,Brandon Pfaadt Under 4.5,Player Hits Allowed,Caesars,4.5,106.0,Brandon Pfaadt
1433,14412-37337-2024-09-19-16,Tobias Myers Over 5.5,Player Hits Allowed,Caesars,5.5,136.0,Tobias Myers
1434,14412-37337-2024-09-19-16,Tobias Myers Under 5.5,Player Hits Allowed,Caesars,5.5,-189.0,Tobias Myers
1435,14412-37337-2024-09-19-16,Andruw Monasterio Yes,Player Home Runs Yes/No,Caesars,,1000.0,Andruw Monasterio
1436,14412-37337-2024-09-19-16,Blake Perkins Yes,Player Home Runs Yes/No,Caesars,,900.0,Blake Perkins
1437,14412-37337-2024-09-19-16,Brice Turang Yes,Player Home Runs Yes/No,Caesars,,1000.0,Brice Turang
1438,14412-37337-2024-09-19-16,Christian Walker Yes,Player Home Runs Yes/No,Caesars,,240.0,Christian Walker
1439,14412-37337-2024-09-19-16,Corbin Carroll Yes,Player Home Runs Yes/No,Caesars,,400.0,Corbin Carroll
1440,14412-37337-2024-09-19-16,Eugenio Suarez Yes,Player Home Runs Yes/No,Caesars,,300.0,Eugenio Suarez
1441,14412-37337-2024-09-19-16,Gabriel Moreno Yes,Player Home Runs Yes/No,Caesars,,800.0,Gabriel Moreno
1442,14412-37337-2024-09-19-16,Garrett Mitchell Yes,Player Home Runs Yes/No,Caesars,,700.0,Garrett Mitchell
1443,14412-37337-2024-09-19-16,Geraldo Perdomo Yes,Player Home Runs Yes/No,Caesars,,850.0,Geraldo Perdomo
1444,14412-37337-2024-09-19-16,Jackson Chourio Yes,Player Home Runs Yes/No,Caesars,,550.0,Jackson Chourio
1445,14412-37337-2024-09-19-16,Jake Bauers Yes,Player Home Runs Yes/No,Caesars,,450.0,Jake Bauers
1446,14412-37337-2024-09-19-16,Jake McCarthy Yes,Player Home Runs Yes/No,Caesars,,1100.0,Jake McCarthy
1447,14412-37337-2024-09-19-16,Joc Pederson Yes,Player Home Runs Yes/No,Caesars,,320.0,Joc Pederson
1448,14412-37337-2024-09-19-16,Joey Ortiz Yes,Player Home Runs Yes/No,Caesars,,850.0,Joey Ortiz
1449,14412-37337-2024-09-19-16,Ketel Marte Yes,Player Home Runs Yes/No,Caesars,,350.0,Ketel Marte
1450,14412-37337-2024-09-19-16,Pavin Smith Yes,Player Home Runs Yes/No,Caesars,,550.0,Pavin Smith
1451,14412-37337-2024-09-19-16,Rhys Hoskins Yes,Player Home Runs Yes/No,Caesars,,400.0,Rhys Hoskins
1452,14412-37337-2024-09-19-16,Sal Frelick Yes,Player Home Runs Yes/No,Caesars,,1400.0,Sal Frelick
1453,14412-37337-2024-09-19-16,William Contreras Yes,Player Home Runs Yes/No,Caesars,,450.0,William Contreras
1454,14412-37337-2024-09-19-16,Willy Adames Yes,Player Home Runs Yes/No,Caesars,,400.0,Willy Adames
1455,14412-37337-2024-09-19-16,Andruw Monasterio Over 1.5,Player Home Runs,Caesars,1.5,2600.0,Andruw Monasterio
1456,14412-37337-2024-09-19-16,Blake Perkins Over 1.5,Player Home Runs,Caesars,1.5,2700.0,Blake Perkins
1457,14412-37337-2024-09-19-16,Brice Turang Over 1.5,Player Home Runs,Caesars,1.5,2800.0,Brice Turang
1458,14412-37337-2024-09-19-16,Christian Walker Over 1.5,Player Home Runs,Caesars,1.5,650.0,Christian Walker
1459,14412-37337-2024-09-19-16,Corbin Carroll Over 1.5,Player Home Runs,Caesars,1.5,1400.0,Corbin Carroll
1460,14412-37337-2024-09-19-16,Eugenio Suarez Over 1.5,Player Home Runs,Caesars,1.5,800.0,Eugenio Suarez
1461,14412-37337-2024-09-19-16,Gabriel Moreno Over 1.5,Player Home Runs,Caesars,1.5,2400.0,Gabriel Moreno
1462,14412-37337-2024-09-19-16,Garrett Mitchell Over 1.5,Player Home Runs,Caesars,1.5,2300.0,Garrett Mitchell
1463,14412-37337-2024-09-19-16,Geraldo Perdomo Over 1.5,Player Home Runs,Caesars,1.5,2500.0,Geraldo Perdomo
1464,14412-37337-2024-09-19-16,Jackson Chourio Over 1.5,Player Home Runs,Caesars,1.5,1700.0,Jackson Chourio
1465,14412-37337-2024-09-19-16,Jake Bauers Over 1.5,Player Home Runs,Caesars,1.5,1700.0,Jake Bauers
1466,14412-37337-2024-09-19-16,Jake McCarthy Over 1.5,Player Home Runs,Caesars,1.5,2800.0,Jake McCarthy
1467,14412-37337-2024-09-19-16,Joc Pederson Over 1.5,Player Home Runs,Caesars,1.5,1000.0,Joc Pederson
1468,14412-37337-2024-09-19-16,Joey Ortiz Over 1.5,Player Home Runs,Caesars,1.5,2400.0,Joey Ortiz
1469,14412-37337-2024-09-19-16,Ketel Marte Over 1.5,Player Home Runs,Caesars,1.5,1300.0,Ketel Marte
1470,14412-37337-2024-09-19-16,Pavin Smith Over 1.5,Player Home Runs,Caesars,1.5,1700.0,Pavin Smith
1471,14412-37337-2024-09-19-16,William Contreras Over 1.5,Player Home Runs,Caesars,1.5,1400.0,William Contreras
1472,14412-37337-2024-09-19-16,Andruw Monasterio Over 0.5,Player Home Runs,Caesars,0.5,1000.0,Andruw Monasterio
1473,14412-37337-2024-09-19-16,Blake Perkins Over 0.5,Player Home Runs,Caesars,0.5,900.0,Blake Perkins
1474,14412-37337-2024-09-19-16,Brice Turang Over 0.5,Player Home Runs,Caesars,0.5,1000.0,Brice Turang
1475,14412-37337-2024-09-19-16,Christian Walker Over 0.5,Player Home Runs,Caesars,0.5,240.0,Christian Walker
1476,14412-37337-2024-09-19-16,Corbin Carroll Over 0.5,Player Home Runs,Caesars,0.5,400.0,Corbin Carroll
1477,14412-37337-2024-09-19-16,Eugenio Suarez Over 0.5,Player Home Runs,Caesars,0.5,300.0,Eugenio Suarez
1478,14412-37337-2024-09-19-16,Gabriel Moreno Over 0.5,Player Home Runs,Caesars,0.5,800.0,Gabriel Moreno
1479,14412-37337-2024-09-19-16,Garrett Mitchell Over 0.5,Player Home Runs,Caesars,0.5,700.0,Garrett Mitchell
1480,14412-37337-2024-09-19-16,Geraldo Perdomo Over 0.5,Player Home Runs,Caesars,0.5,850.0,Geraldo Perdomo
1481,14412-37337-2024-09-19-16,Jackson Chourio Over 0.5,Player Home Runs,Caesars,0.5,550.0,Jackson Chourio
1482,14412-37337-2024-09-19-16,Jake Bauers Over 0.5,Player Home Runs,Caesars,0.5,450.0,Jake Bauers
1483,14412-37337-2024-09-19-16,Jake McCarthy Over 0.5,Player Home Runs,Caesars,0.5,1100.0,Jake McCarthy
1484,14412-37337-2024-09-19-16,Joc Pederson Over 0.5,Player Home Runs,Caesars,0.5,320.0,Joc Pederson
1485,14412-37337-2024-09-19-16,Joey Ortiz Over 0.5,Player Home Runs,Caesars,0.5,850.0,Joey Ortiz
1486,14412-37337-2024-09-19-16,Ketel Marte Over 0.5,Player Home Runs,Caesars,0.5,350.0,Ketel Marte
1487,14412-37337-2024-09-19-16,Pavin Smith Over 0.5,Player Home Runs,Caesars,0.5,550.0,Pavin Smith
1488,14412-37337-2024-09-19-16,Rhys Hoskins Over 0.5,Player Home Runs,Caesars,0.5,400.0,Rhys Hoskins
1489,14412-37337-2024-09-19-16,Sal Frelick Over 0.5,Player Home Runs,Caesars,0.5,1400.0,Sal Frelick
1490,14412-37337-2024-09-19-16,William Contreras Over 0.5,Player Home Runs,Caesars,0.5,450.0,William Contreras
1491,14412-37337-2024-09-19-16,Willy Adames Over 0.5,Player Home Runs,Caesars,0.5,400.0,Willy Adames
1492,14412-37337-2024-09-19-16,Brandon Pfaadt Over 16.5,Player Outs,Caesars,16.5,-125.0,Brandon Pfaadt
1493,14412-37337-2024-09-19-16,Brandon Pfaadt Under 16.5,Player Outs,Caesars,16.5,-109.0,Brandon Pfaadt
1494,14412-37337-2024-09-19-16,Tobias Myers Over 16.5,Player Outs,Caesars,16.5,-109.0,Tobias Myers
1495,14412-37337-2024-09-19-16,Tobias Myers Under 16.5,Player Outs,Caesars,16.5,-125.0,Tobias Myers
