,Game ID,Bet Name,Market Name,Sportsbook,line,Odds
1278,36707-25135-2024-09-19-16,St. Louis Cardinals,1st Inning Moneyline 3-Way,BetMGM,,270.0
1279,36707-25135-2024-09-19-16,Pittsburgh Pirates +2.5,Run Line,BetMGM,2.5,-300.0
1280,36707-25135-2024-09-19-16,Pittsburgh Pirates -1.5,Run Line,BetMGM,-1.5,185.0
1281,36707-25135-2024-09-19-16,Pittsburgh Pirates -2.5,Run Line,BetMGM,-2.5,300.0
1282,36707-25135-2024-09-19-16,St. Louis Cardinals +1.5,Run Line,BetMGM,1.5,-250.0
1283,36707-25135-2024-09-19-16,St. Louis Cardinals +2.5,Run Line,BetMGM,2.5,-450.0
1284,36707-25135-2024-09-19-16,St. Louis Cardinals -2.5,Run Line,BetMGM,-2.5,220.0
1285,36707-25135-2024-09-19-16,Pittsburgh Pirates +1.5,Run Line,BetMGM,1.5,-175.0
1286,36707-25135-2024-09-19-16,St. Louis Cardinals -1.5,Run Line,BetMGM,-1.5,145.0
1287,60486-26495-2024-09-19-17,Houston Astros,1st Half Moneyline,Caesars,,-280.0
1288,60486-26495-2024-09-19-17,Los Angeles Angels,1st Half Moneyline,Caesars,,225.0
1289,60486-26495-2024-09-19-17,Over 0.5,1st Inning Total Runs,Caesars,0.5,-120.0
1290,60486-26495-2024-09-19-17,Under 0.5,1st Inning Total Runs,Caesars,0.5,-110.0
1291,60486-26495-2024-09-19-17,Houston Astros -0.5,1st Half Run Line,Caesars,-0.5,-190.0
1292,60486-26495-2024-09-19-17,Los Angeles Angels +0.5,1st Half Run Line,Caesars,0.5,155.0
1293,60486-26495-2024-09-19-17,Houston Astros,Moneyline,Caesars,,-305.0
1294,60486-26495-2024-09-19-17,Los Angeles Angels,Moneyline,Caesars,,240.0
1295,60486-26495-2024-09-19-17,Over 10,Total Runs,Caesars,10.0,156.0
1296,60486-26495-2024-09-19-17,Over 10.5,Total Runs,Caesars,10.5,168.0
1297,60486-26495-2024-09-19-17,Over 11,Total Runs,Caesars,11.0,225.0
1298,60486-26495-2024-09-19-17,Over 11.5,Total Runs,Caesars,11.5,244.0
1299,60486-26495-2024-09-19-17,Over 12,Total Runs,Caesars,12.0,297.0
1300,60486-26495-2024-09-19-17,Over 12.5,Total Runs,Caesars,12.5,316.0
1301,60486-26495-2024-09-19-17,Over 13,Total Runs,Caesars,13.0,404.0
1302,60486-26495-2024-09-19-17,Over 13.5,Total Runs,Caesars,13.5,430.0
1303,60486-26495-2024-09-19-17,Over 14,Total Runs,Caesars,14.0,506.0
1304,60486-26495-2024-09-19-17,Over 4.5,Total Runs,Caesars,4.5,-808.0
1305,60486-26495-2024-09-19-17,Over 5,Total Runs,Caesars,5.0,-683.0
1306,60486-26495-2024-09-19-17,Over 5.5,Total Runs,Caesars,5.5,-388.0
1307,60486-26495-2024-09-19-17,Over 6,Total Runs,Caesars,6.0,-348.0
1308,60486-26495-2024-09-19-17,Over 6.5,Total Runs,Caesars,6.5,-268.0
1309,60486-26495-2024-09-19-17,Over 7,Total Runs,Caesars,7.0,-218.0
1310,60486-26495-2024-09-19-17,Over 7.5,Total Runs,Caesars,7.5,-161.0
1311,60486-26495-2024-09-19-17,Over 9.5,Total Runs,Caesars,9.5,127.0
1312,60486-26495-2024-09-19-17,Under 10,Total Runs,Caesars,10.0,-238.0
1313,60486-26495-2024-09-19-17,Under 10.5,Total Runs,Caesars,10.5,-258.0
1314,60486-26495-2024-09-19-17,Under 11,Total Runs,Caesars,11.0,-368.0
1315,60486-26495-2024-09-19-17,Under 11.5,Total Runs,Caesars,11.5,-408.0
1316,60486-26495-2024-09-19-17,Under 12,Total Runs,Caesars,12.0,-533.0
1317,60486-26495-2024-09-19-17,Under 12.5,Total Runs,Caesars,12.5,-583.0
1318,60486-26495-2024-09-19-17,Under 13,Total Runs,Caesars,13.0,-858.0
1319,60486-26495-2024-09-19-17,Under 13.5,Total Runs,Caesars,13.5,-958.0
1320,60486-26495-2024-09-19-17,Under 14,Total Runs,Caesars,14.0,-1308.0
1321,60486-26495-2024-09-19-17,Under 4.5,Total Runs,Caesars,4.5,390.0
1322,60486-26495-2024-09-19-17,Under 5,Total Runs,Caesars,5.0,351.0
1323,60486-26495-2024-09-19-17,Under 5.5,Total Runs,Caesars,5.5,234.0
1324,60486-26495-2024-09-19-17,Under 6,Total Runs,Caesars,6.0,215.0
1325,60486-26495-2024-09-19-17,Under 6.5,Total Runs,Caesars,6.5,173.0
1326,60486-26495-2024-09-19-17,Under 7,Total Runs,Caesars,7.0,145.0
1327,60486-26495-2024-09-19-17,Under 7.5,Total Runs,Caesars,7.5,110.0
1328,60486-26495-2024-09-19-17,Under 9.5,Total Runs,Caesars,9.5,-188.0
1329,60486-26495-2024-09-19-17,Over 8.5,Total Runs,Caesars,8.5,100.0
1330,60486-26495-2024-09-19-17,Under 8.5,Total Runs,Caesars,8.5,-120.0
1331,60486-26495-2024-09-19-17,Over 4.5,1st Half Total Runs,Caesars,4.5,-105.0
1332,60486-26495-2024-09-19-17,Under 4.5,1st Half Total Runs,Caesars,4.5,-125.0
1333,60486-26495-2024-09-19-17,Houston Astros Over 2.5,Team Total,Caesars,2.5,-500.0
1334,60486-26495-2024-09-19-17,Houston Astros Over 3.5,Team Total,Caesars,3.5,-250.0
1335,60486-26495-2024-09-19-17,Houston Astros Over 5.5,Team Total,Caesars,5.5,120.0
1336,60486-26495-2024-09-19-17,Houston Astros Over 6.5,Team Total,Caesars,6.5,188.0
1337,60486-26495-2024-09-19-17,Houston Astros Over 7.5,Team Total,Caesars,7.5,270.0
1338,60486-26495-2024-09-19-17,Houston Astros Over 8.5,Team Total,Caesars,8.5,400.0
1339,60486-26495-2024-09-19-17,Houston Astros Under 2.5,Team Total,Caesars,2.5,340.0
1340,60486-26495-2024-09-19-17,Houston Astros Under 3.5,Team Total,Caesars,3.5,188.0
1341,60486-26495-2024-09-19-17,Houston Astros Under 5.5,Team Total,Caesars,5.5,-154.0
1342,60486-26495-2024-09-19-17,Houston Astros Under 6.5,Team Total,Caesars,6.5,-250.0
1343,60486-26495-2024-09-19-17,Houston Astros Under 7.5,Team Total,Caesars,7.5,-400.0
1344,60486-26495-2024-09-19-17,Houston Astros Under 8.5,Team Total,Caesars,8.5,-650.0
1345,60486-26495-2024-09-19-17,Los Angeles Angels Over 3.5,Team Total,Caesars,3.5,120.0
1346,60486-26495-2024-09-19-17,Los Angeles Angels Over 4.5,Team Total,Caesars,4.5,210.0
1347,60486-26495-2024-09-19-17,Los Angeles Angels Over 5.5,Team Total,Caesars,5.5,320.0
1348,60486-26495-2024-09-19-17,Los Angeles Angels Over 6.5,Team Total,Caesars,6.5,480.0
1349,60486-26495-2024-09-19-17,Los Angeles Angels Over 7.5,Team Total,Caesars,7.5,700.0
1350,60486-26495-2024-09-19-17,Los Angeles Angels Over 8.5,Team Total,Caesars,8.5,1000.0
1351,60486-26495-2024-09-19-17,Los Angeles Angels Under 3.5,Team Total,Caesars,3.5,-162.0
1352,60486-26495-2024-09-19-17,Los Angeles Angels Under 4.5,Team Total,Caesars,4.5,-286.0
1353,60486-26495-2024-09-19-17,Los Angeles Angels Under 5.5,Team Total,Caesars,5.5,-500.0
1354,60486-26495-2024-09-19-17,Los Angeles Angels Under 6.5,Team Total,Caesars,6.5,-900.0
1355,60486-26495-2024-09-19-17,Los Angeles Angels Under 7.5,Team Total,Caesars,7.5,-1600.0
1356,60486-26495-2024-09-19-17,Los Angeles Angels Under 8.5,Team Total,Caesars,8.5,-4000.0
1357,60486-26495-2024-09-19-17,Houston Astros Over 4.5,Team Total,Caesars,4.5,-143.0
1358,60486-26495-2024-09-19-17,Houston Astros Under 4.5,Team Total,Caesars,4.5,110.0
1359,60486-26495-2024-09-19-17,Los Angeles Angels Over 2.5,Team Total,Caesars,2.5,-150.0
1360,60486-26495-2024-09-19-17,Los Angeles Angels Under 2.5,Team Total,Caesars,2.5,115.0
1361,60486-26495-2024-09-19-17,No,No Runs First Inning,Caesars,,-120.0
1362,60486-26495-2024-09-19-17,Yes,No Runs First Inning,Caesars,,-110.0
1363,60486-26495-2024-09-19-17,Draw,1st Inning Moneyline 3-Way,Caesars,,-140.0
1364,60486-26495-2024-09-19-17,Houston Astros,1st Inning Moneyline 3-Way,Caesars,,190.0
1365,60486-26495-2024-09-19-17,Los Angeles Angels,1st Inning Moneyline 3-Way,Caesars,,400.0
1366,60486-26495-2024-09-19-17,Houston Astros +1,Run Line,Caesars,1.0,-458.0
1367,60486-26495-2024-09-19-17,Houston Astros +1.5,Run Line,Caesars,1.5,-533.0
1368,60486-26495-2024-09-19-17,Houston Astros +2,Run Line,Caesars,2.0,-858.0
1369,60486-26495-2024-09-19-17,Houston Astros +2.5,Run Line,Caesars,2.5,-958.0
1370,60486-26495-2024-09-19-17,Houston Astros -2.5,Run Line,Caesars,-2.5,113.0
1371,60486-26495-2024-09-19-17,Houston Astros -3,Run Line,Caesars,-3.0,145.0
1372,60486-26495-2024-09-19-17,Houston Astros -3.5,Run Line,Caesars,-3.5,168.0
1373,60486-26495-2024-09-19-17,Houston Astros -4,Run Line,Caesars,-4.0,215.0
1374,60486-26495-2024-09-19-17,Houston Astros -4.5,Run Line,Caesars,-4.5,234.0
1375,60486-26495-2024-09-19-17,Houston Astros -5,Run Line,Caesars,-5.0,297.0
1376,60486-26495-2024-09-19-17,Houston Astros -5.5,Run Line,Caesars,-5.5,316.0
1377,60486-26495-2024-09-19-17,Houston Astros -6,Run Line,Caesars,-6.0,404.0
1378,60486-26495-2024-09-19-17,Houston Astros -6.5,Run Line,Caesars,-6.5,430.0
1379,60486-26495-2024-09-19-17,Los Angeles Angels +2.5,Run Line,Caesars,2.5,-167.0
1380,60486-26495-2024-09-19-17,Los Angeles Angels +3,Run Line,Caesars,3.0,-218.0
1381,60486-26495-2024-09-19-17,Los Angeles Angels +3.5,Run Line,Caesars,3.5,-258.0
1382,60486-26495-2024-09-19-17,Los Angeles Angels +4,Run Line,Caesars,4.0,-348.0
1383,60486-26495-2024-09-19-17,Los Angeles Angels +4.5,Run Line,Caesars,4.5,-388.0
1384,60486-26495-2024-09-19-17,Los Angeles Angels +5,Run Line,Caesars,5.0,-533.0
1385,60486-26495-2024-09-19-17,Los Angeles Angels +5.5,Run Line,Caesars,5.5,-583.0
1386,60486-26495-2024-09-19-17,Los Angeles Angels +6,Run Line,Caesars,6.0,-858.0
1387,60486-26495-2024-09-19-17,Los Angeles Angels +6.5,Run Line,Caesars,6.5,-958.0
1388,60486-26495-2024-09-19-17,Los Angeles Angels -1,Run Line,Caesars,-1.0,266.0
1389,60486-26495-2024-09-19-17,Los Angeles Angels -1.5,Run Line,Caesars,-1.5,297.0
1390,60486-26495-2024-09-19-17,Los Angeles Angels -2,Run Line,Caesars,-2.0,404.0
1391,60486-26495-2024-09-19-17,Los Angeles Angels -2.5,Run Line,Caesars,-2.5,430.0
1392,60486-26495-2024-09-19-17,Houston Astros -1.5,Run Line,Caesars,-1.5,-140.0
1393,60486-26495-2024-09-19-17,Los Angeles Angels +1.5,Run Line,Caesars,1.5,118.0
1394,40548-36174-2024-09-19-16,Chicago Cubs,1st Half Moneyline,Caesars,,-170.0
1395,40548-36174-2024-09-19-16,Washington Nationals,1st Half Moneyline,Caesars,,140.0
1396,40548-36174-2024-09-19-16,Over 0.5,1st Inning Total Runs,Caesars,0.5,-105.0
1397,40548-36174-2024-09-19-16,Under 0.5,1st Inning Total Runs,Caesars,0.5,-125.0
1398,40548-36174-2024-09-19-16,Chicago Cubs -0.5,1st Half Run Line,Caesars,-0.5,-125.0
1399,40548-36174-2024-09-19-16,Washington Nationals +0.5,1st Half Run Line,Caesars,0.5,-105.0
1400,40548-36174-2024-09-19-16,Chicago Cubs,Moneyline,Caesars,,-170.0
1401,40548-36174-2024-09-19-16,Washington Nationals,Moneyline,Caesars,,143.0
1402,40548-36174-2024-09-19-16,Over 10,Total Runs,Caesars,10.0,130.0
1403,40548-36174-2024-09-19-16,Over 10.5,Total Runs,Caesars,10.5,145.0
1404,40548-36174-2024-09-19-16,Over 11,Total Runs,Caesars,11.0,184.0
1405,40548-36174-2024-09-19-16,Over 11.5,Total Runs,Caesars,11.5,205.0
1406,40548-36174-2024-09-19-16,Over 12,Total Runs,Caesars,12.0,244.0
1407,40548-36174-2024-09-19-16,Over 12.5,Total Runs,Caesars,12.5,255.0
1408,40548-36174-2024-09-19-16,Over 13,Total Runs,Caesars,13.0,334.0
1409,40548-36174-2024-09-19-16,Over 13.5,Total Runs,Caesars,13.5,351.0
1410,40548-36174-2024-09-19-16,Over 14,Total Runs,Caesars,14.0,430.0
1411,40548-36174-2024-09-19-16,Over 14.5,Total Runs,Caesars,14.5,442.0
1412,40548-36174-2024-09-19-16,Over 4.5,Total Runs,Caesars,4.5,-1008.0
1413,40548-36174-2024-09-19-16,Over 5,Total Runs,Caesars,5.0,-908.0
1414,40548-36174-2024-09-19-16,Over 5.5,Total Runs,Caesars,5.5,-483.0
1415,40548-36174-2024-09-19-16,Over 6,Total Runs,Caesars,6.0,-433.0
1416,40548-36174-2024-09-19-16,Over 6.5,Total Runs,Caesars,6.5,-313.0
1417,40548-36174-2024-09-19-16,Over 7,Total Runs,Caesars,7.0,-268.0
1418,40548-36174-2024-09-19-16,Over 7.5,Total Runs,Caesars,7.5,-193.0
1419,40548-36174-2024-09-19-16,Over 9.5,Total Runs,Caesars,9.5,110.0
1420,40548-36174-2024-09-19-16,Under 10,Total Runs,Caesars,10.0,-193.0
1421,40548-36174-2024-09-19-16,Under 10.5,Total Runs,Caesars,10.5,-218.0
1422,40548-36174-2024-09-19-16,Under 11,Total Runs,Caesars,11.0,-288.0
1423,40548-36174-2024-09-19-16,Under 11.5,Total Runs,Caesars,11.5,-328.0
1424,40548-36174-2024-09-19-16,Under 12,Total Runs,Caesars,12.0,-408.0
1425,40548-36174-2024-09-19-16,Under 12.5,Total Runs,Caesars,12.5,-433.0
1426,40548-36174-2024-09-19-16,Under 13,Total Runs,Caesars,13.0,-633.0
1427,40548-36174-2024-09-19-16,Under 13.5,Total Runs,Caesars,13.5,-683.0
1428,40548-36174-2024-09-19-16,Under 14,Total Runs,Caesars,14.0,-958.0
1429,40548-36174-2024-09-19-16,Under 14.5,Total Runs,Caesars,14.5,-1008.0
1430,40548-36174-2024-09-19-16,Under 4.5,Total Runs,Caesars,4.5,442.0
1431,40548-36174-2024-09-19-16,Under 5,Total Runs,Caesars,5.0,417.0
1432,40548-36174-2024-09-19-16,Under 5.5,Total Runs,Caesars,5.5,276.0
1433,40548-36174-2024-09-19-16,Under 6,Total Runs,Caesars,6.0,255.0
1434,40548-36174-2024-09-19-16,Under 6.5,Total Runs,Caesars,6.5,197.0
1435,40548-36174-2024-09-19-16,Under 7,Total Runs,Caesars,7.0,173.0
1436,40548-36174-2024-09-19-16,Under 7.5,Total Runs,Caesars,7.5,130.0
1437,40548-36174-2024-09-19-16,Under 9.5,Total Runs,Caesars,9.5,-161.0
1438,40548-36174-2024-09-19-16,Over 8.5,Total Runs,Caesars,8.5,-120.0
1439,40548-36174-2024-09-19-16,Under 8.5,Total Runs,Caesars,8.5,100.0
1440,40548-36174-2024-09-19-16,Over 4.5,1st Half Total Runs,Caesars,4.5,-130.0
1441,40548-36174-2024-09-19-16,Under 4.5,1st Half Total Runs,Caesars,4.5,100.0
1442,40548-36174-2024-09-19-16,Chicago Cubs Over 2.5,Team Total,Caesars,2.5,-400.0
1443,40548-36174-2024-09-19-16,Chicago Cubs Over 3.5,Team Total,Caesars,3.5,-200.0
1444,40548-36174-2024-09-19-16,Chicago Cubs Over 5.5,Team Total,Caesars,5.5,138.0
1445,40548-36174-2024-09-19-16,Chicago Cubs Over 6.5,Team Total,Caesars,6.5,220.0
1446,40548-36174-2024-09-19-16,Chicago Cubs Over 7.5,Team Total,Caesars,7.5,320.0
1447,40548-36174-2024-09-19-16,Chicago Cubs Over 8.5,Team Total,Caesars,8.5,480.0
1448,40548-36174-2024-09-19-16,Chicago Cubs Under 2.5,Team Total,Caesars,2.5,275.0
1449,40548-36174-2024-09-19-16,Chicago Cubs Under 3.5,Team Total,Caesars,3.5,160.0
1450,40548-36174-2024-09-19-16,Chicago Cubs Under 5.5,Team Total,Caesars,5.5,-182.0
1451,40548-36174-2024-09-19-16,Chicago Cubs Under 6.5,Team Total,Caesars,6.5,-300.0
1452,40548-36174-2024-09-19-16,Chicago Cubs Under 7.5,Team Total,Caesars,7.5,-500.0
1453,40548-36174-2024-09-19-16,Chicago Cubs Under 8.5,Team Total,Caesars,8.5,-900.0
1454,40548-36174-2024-09-19-16,Washington Nationals Over 2.5,Team Total,Caesars,2.5,-250.0
1455,40548-36174-2024-09-19-16,Washington Nationals Over 4.5,Team Total,Caesars,4.5,125.0
1456,40548-36174-2024-09-19-16,Washington Nationals Over 5.5,Team Total,Caesars,5.5,200.0
1457,40548-36174-2024-09-19-16,Washington Nationals Over 6.5,Team Total,Caesars,6.5,300.0
1458,40548-36174-2024-09-19-16,Washington Nationals Over 7.5,Team Total,Caesars,7.5,450.0
1459,40548-36174-2024-09-19-16,Washington Nationals Over 8.5,Team Total,Caesars,8.5,650.0
1460,40548-36174-2024-09-19-16,Washington Nationals Under 2.5,Team Total,Caesars,2.5,188.0
1461,40548-36174-2024-09-19-16,Washington Nationals Under 4.5,Team Total,Caesars,4.5,-162.0
1462,40548-36174-2024-09-19-16,Washington Nationals Under 5.5,Team Total,Caesars,5.5,-275.0
1463,40548-36174-2024-09-19-16,Washington Nationals Under 6.5,Team Total,Caesars,6.5,-450.0
1464,40548-36174-2024-09-19-16,Washington Nationals Under 7.5,Team Total,Caesars,7.5,-800.0
1465,40548-36174-2024-09-19-16,Washington Nationals Under 8.5,Team Total,Caesars,8.5,-1400.0
1466,40548-36174-2024-09-19-16,Chicago Cubs Over 4.5,Team Total,Caesars,4.5,-120.0
1467,40548-36174-2024-09-19-16,Chicago Cubs Under 4.5,Team Total,Caesars,4.5,-110.0
1468,40548-36174-2024-09-19-16,Washington Nationals Over 3.5,Team Total,Caesars,3.5,-137.0
1469,40548-36174-2024-09-19-16,Washington Nationals Under 3.5,Team Total,Caesars,3.5,105.0
1470,40548-36174-2024-09-19-16,No,No Runs First Inning,Caesars,,-105.0
1471,40548-36174-2024-09-19-16,Yes,No Runs First Inning,Caesars,,-125.0
1472,40548-36174-2024-09-19-16,Chicago Cubs,1st Inning Moneyline 3-Way,Caesars,,255.0
1473,40548-36174-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,Caesars,,-175.0
1474,40548-36174-2024-09-19-16,Washington Nationals,1st Inning Moneyline 3-Way,Caesars,,380.0
1475,40548-36174-2024-09-19-16,Chicago Cubs +1,Run Line,Caesars,1.0,-238.0
1476,40548-36174-2024-09-19-16,Chicago Cubs +1.5,Run Line,Caesars,1.5,-278.0
1477,40548-36174-2024-09-19-16,Chicago Cubs +2,Run Line,Caesars,2.0,-388.0
1478,40548-36174-2024-09-19-16,Chicago Cubs +2.5,Run Line,Caesars,2.5,-458.0
1479,40548-36174-2024-09-19-16,Chicago Cubs +3,Run Line,Caesars,3.0,-683.0
1480,40548-36174-2024-09-19-16,Chicago Cubs +3.5,Run Line,Caesars,3.5,-758.0
1481,40548-36174-2024-09-19-16,Chicago Cubs +4,Run Line,Caesars,4.0,-1208.0
1482,40548-36174-2024-09-19-16,Chicago Cubs +4.5,Run Line,Caesars,4.5,-1308.0
1483,40548-36174-2024-09-19-16,Chicago Cubs -2.5,Run Line,Caesars,-2.5,173.0
1484,40548-36174-2024-09-19-16,Chicago Cubs -3,Run Line,Caesars,-3.0,225.0
1485,40548-36174-2024-09-19-16,Chicago Cubs -3.5,Run Line,Caesars,-3.5,244.0
1486,40548-36174-2024-09-19-16,Chicago Cubs -4,Run Line,Caesars,-4.0,325.0
1487,40548-36174-2024-09-19-16,Chicago Cubs -4.5,Run Line,Caesars,-4.5,342.0
1488,40548-36174-2024-09-19-16,Chicago Cubs -5,Run Line,Caesars,-5.0,442.0
1489,40548-36174-2024-09-19-16,Chicago Cubs -5.5,Run Line,Caesars,-5.5,465.0
1490,40548-36174-2024-09-19-16,Washington Nationals +2.5,Run Line,Caesars,2.5,-268.0
1491,40548-36174-2024-09-19-16,Washington Nationals +3,Run Line,Caesars,3.0,-368.0
1492,40548-36174-2024-09-19-16,Washington Nationals +3.5,Run Line,Caesars,3.5,-408.0
1493,40548-36174-2024-09-19-16,Washington Nationals +4,Run Line,Caesars,4.0,-608.0
1494,40548-36174-2024-09-19-16,Washington Nationals +4.5,Run Line,Caesars,4.5,-658.0
1495,40548-36174-2024-09-19-16,Washington Nationals +5,Run Line,Caesars,5.0,-1008.0
1496,40548-36174-2024-09-19-16,Washington Nationals +5.5,Run Line,Caesars,5.5,-1108.0
1497,40548-36174-2024-09-19-16,Washington Nationals -1,Run Line,Caesars,-1.0,156.0
1498,40548-36174-2024-09-19-16,Washington Nationals -1.5,Run Line,Caesars,-1.5,179.0
1499,40548-36174-2024-09-19-16,Washington Nationals -2,Run Line,Caesars,-2.0,234.0
1500,40548-36174-2024-09-19-16,Washington Nationals -2.5,Run Line,Caesars,-2.5,266.0
1501,40548-36174-2024-09-19-16,Washington Nationals -3,Run Line,Caesars,-3.0,351.0
1502,40548-36174-2024-09-19-16,Washington Nationals -3.5,Run Line,Caesars,-3.5,375.0
1503,40548-36174-2024-09-19-16,Washington Nationals -4,Run Line,Caesars,-4.0,486.0
1504,40548-36174-2024-09-19-16,Washington Nationals -4.5,Run Line,Caesars,-4.5,506.0
1505,40548-36174-2024-09-19-16,Chicago Cubs -1.5,Run Line,Caesars,-1.5,122.0
1506,40548-36174-2024-09-19-16,Washington Nationals +1.5,Run Line,Caesars,1.5,-145.0
1507,12164-37900-2024-09-19-16,New York Mets,1st Half Moneyline,Caesars,,-160.0
1508,12164-37900-2024-09-19-16,Philadelphia Phillies,1st Half Moneyline,Caesars,,130.0
1509,12164-37900-2024-09-19-16,Over 0.5,1st Inning Total Runs,Caesars,0.5,-115.0
1510,12164-37900-2024-09-19-16,Under 0.5,1st Inning Total Runs,Caesars,0.5,-115.0
1511,12164-37900-2024-09-19-16,New York Mets -0.5,1st Half Run Line,Caesars,-0.5,-115.0
1512,12164-37900-2024-09-19-16,Philadelphia Phillies +0.5,1st Half Run Line,Caesars,0.5,-115.0
1513,12164-37900-2024-09-19-16,New York Mets,Moneyline,Caesars,,-140.0
1514,12164-37900-2024-09-19-16,Philadelphia Phillies,Moneyline,Caesars,,118.0
1515,12164-37900-2024-09-19-16,Over 10,Total Runs,Caesars,10.0,162.0
1516,12164-37900-2024-09-19-16,Over 10.5,Total Runs,Caesars,10.5,173.0
1517,12164-37900-2024-09-19-16,Over 11,Total Runs,Caesars,11.0,225.0
1518,12164-37900-2024-09-19-16,Over 11.5,Total Runs,Caesars,11.5,255.0
1519,12164-37900-2024-09-19-16,Over 12,Total Runs,Caesars,12.0,297.0
1520,12164-37900-2024-09-19-16,Over 12.5,Total Runs,Caesars,12.5,316.0
1521,12164-37900-2024-09-19-16,Over 13,Total Runs,Caesars,13.0,404.0
1522,12164-37900-2024-09-19-16,Over 13.5,Total Runs,Caesars,13.5,417.0
1523,12164-37900-2024-09-19-16,Over 14,Total Runs,Caesars,14.0,506.0
1524,12164-37900-2024-09-19-16,Over 3.5,Total Runs,Caesars,3.5,-1408.0
1525,12164-37900-2024-09-19-16,Over 4,Total Runs,Caesars,4.0,-1208.0
1526,12164-37900-2024-09-19-16,Over 4.5,Total Runs,Caesars,4.5,-758.0
1527,12164-37900-2024-09-19-16,Over 5,Total Runs,Caesars,5.0,-658.0
1528,12164-37900-2024-09-19-16,Over 5.5,Total Runs,Caesars,5.5,-368.0
1529,12164-37900-2024-09-19-16,Over 6,Total Runs,Caesars,6.0,-328.0
1530,12164-37900-2024-09-19-16,Over 6.5,Total Runs,Caesars,6.5,-248.0
1531,12164-37900-2024-09-19-16,Over 7,Total Runs,Caesars,7.0,-208.0
1532,12164-37900-2024-09-19-16,Over 9,Total Runs,Caesars,9.0,113.0
1533,12164-37900-2024-09-19-16,Over 9.5,Total Runs,Caesars,9.5,133.0
1534,12164-37900-2024-09-19-16,Under 10,Total Runs,Caesars,10.0,-248.0
1535,12164-37900-2024-09-19-16,Under 10.5,Total Runs,Caesars,10.5,-268.0
1536,12164-37900-2024-09-19-16,Under 11,Total Runs,Caesars,11.0,-368.0
1537,12164-37900-2024-09-19-16,Under 11.5,Total Runs,Caesars,11.5,-433.0
1538,12164-37900-2024-09-19-16,Under 12,Total Runs,Caesars,12.0,-533.0
1539,12164-37900-2024-09-19-16,Under 12.5,Total Runs,Caesars,12.5,-583.0
1540,12164-37900-2024-09-19-16,Under 13,Total Runs,Caesars,13.0,-858.0
1541,12164-37900-2024-09-19-16,Under 13.5,Total Runs,Caesars,13.5,-908.0
1542,12164-37900-2024-09-19-16,Under 14,Total Runs,Caesars,14.0,-1308.0
1543,12164-37900-2024-09-19-16,Under 3.5,Total Runs,Caesars,3.5,523.0
1544,12164-37900-2024-09-19-16,Under 4,Total Runs,Caesars,4.0,486.0
1545,12164-37900-2024-09-19-16,Under 4.5,Total Runs,Caesars,4.5,375.0
1546,12164-37900-2024-09-19-16,Under 5,Total Runs,Caesars,5.0,342.0
1547,12164-37900-2024-09-19-16,Under 5.5,Total Runs,Caesars,5.5,225.0
1548,12164-37900-2024-09-19-16,Under 6,Total Runs,Caesars,6.0,205.0
1549,12164-37900-2024-09-19-16,Under 6.5,Total Runs,Caesars,6.5,162.0
1550,12164-37900-2024-09-19-16,Under 7,Total Runs,Caesars,7.0,139.0
1551,12164-37900-2024-09-19-16,Under 9,Total Runs,Caesars,9.0,-167.0
1552,12164-37900-2024-09-19-16,Under 9.5,Total Runs,Caesars,9.5,-198.0
1553,12164-37900-2024-09-19-16,Over 8,Total Runs,Caesars,8.0,-115.0
1554,12164-37900-2024-09-19-16,Under 8,Total Runs,Caesars,8.0,-105.0
1555,12164-37900-2024-09-19-16,Over 4.5,1st Half Total Runs,Caesars,4.5,-130.0
1556,12164-37900-2024-09-19-16,Under 4.5,1st Half Total Runs,Caesars,4.5,100.0
1557,12164-37900-2024-09-19-16,New York Mets Over 2.5,Team Total,Caesars,2.5,-300.0
1558,12164-37900-2024-09-19-16,New York Mets Over 3.5,Team Total,Caesars,3.5,-154.0
1559,12164-37900-2024-09-19-16,New York Mets Over 5.5,Team Total,Caesars,5.5,180.0
1560,12164-37900-2024-09-19-16,New York Mets Over 6.5,Team Total,Caesars,6.5,280.0
1561,12164-37900-2024-09-19-16,New York Mets Over 7.5,Team Total,Caesars,7.5,450.0
1562,12164-37900-2024-09-19-16,New York Mets Over 8.5,Team Total,Caesars,8.5,600.0
1563,12164-37900-2024-09-19-16,New York Mets Under 2.5,Team Total,Caesars,2.5,210.0
1564,12164-37900-2024-09-19-16,New York Mets Under 3.5,Team Total,Caesars,3.5,120.0
1565,12164-37900-2024-09-19-16,New York Mets Under 5.5,Team Total,Caesars,5.5,-250.0
1566,12164-37900-2024-09-19-16,New York Mets Under 6.5,Team Total,Caesars,6.5,-400.0
1567,12164-37900-2024-09-19-16,New York Mets Under 7.5,Team Total,Caesars,7.5,-700.0
1568,12164-37900-2024-09-19-16,New York Mets Under 8.5,Team Total,Caesars,8.5,-1400.0
1569,12164-37900-2024-09-19-16,Philadelphia Phillies Over 2.5,Team Total,Caesars,2.5,-225.0
1570,12164-37900-2024-09-19-16,Philadelphia Phillies Over 4.5,Team Total,Caesars,4.5,130.0
1571,12164-37900-2024-09-19-16,Philadelphia Phillies Over 5.5,Team Total,Caesars,5.5,210.0
1572,12164-37900-2024-09-19-16,Philadelphia Phillies Over 6.5,Team Total,Caesars,6.5,300.0
